type,id,lat/u,lon/v,-/dist,name
edge,736652976,6897017096,6897017098,7.411304667055978,
edge,736652976,6897017098,6897017099,2.3290812892393595,
edge,736652976,6897017099,6897017100,2.603408769417293,
edge,736652976,6897017100,6897017101,2.514911299988436,
edge,736652976,6897017101,6897017102,1.9863021372945444,
edge,736652976,6897017102,6897017103,9.87167918617044,
edge,736652976,6897017103,6897017104,2.3462423027449515,
edge,736652976,6897017104,6897017105,2.2532695734668655,
edge,736652976,6897017105,6897017106,2.3483418725375964,
edge,736652976,6897017106,6897017109,8.702521744050106,
edge,736652977,104144429,6897017119,15.67049798232648,
edge,736652977,6897017119,6933095817,3.973102151199592,
edge,736652977,6897017117,6933095817,13.697514054427602,
edge,736652977,6897017117,6897017118,67.20014143752414,
edge,736652977,6897017118,6897017120,17.905430435611724,
edge,736652977,6884293663,6897017120,15.11970823704787,
edge,736652978,6897017119,6897017120,67.75501758328498,
edge,736652980,6897017113,6897017183,17.168667255698963,
edge,736652980,6897017170,6897017183,17.633342824483872,
edge,736652980,6897017170,6897017171,12.99103373933288,
edge,736652980,6897017171,6897017172,13.82144531987071,
edge,736652980,6897017172,6897017173,13.76409089060929,
edge,736652980,6897017173,6897017174,14.100389340453281,
edge,736652980,6897017174,6897017175,12.937517381703401,
edge,736652980,6897017175,6897017176,15.203972325782857,
edge,736652980,6897017176,6897017177,14.100811357645645,
edge,736652980,6897017177,6897017178,12.703713565465147,
edge,736652980,6897017178,6897017179,12.185451360613545,
edge,736652980,6897017179,6897017180,12.410759933753617,
edge,736652980,6897017180,6897017181,8.297135223449978,
edge,736652980,6897017181,6897017182,6.8871773011825805,
edge,736652980,6897017182,6897017194,17.52554161606406,
edge,736652980,104144416,6897017194,23.175240164684897,
edge,736652981,6897017183,6897017184,11.484504141169161,
edge,736652981,6897017184,6897017185,11.86952879615614,
edge,736652981,6897017185,6897017186,12.121010738415531,
edge,736652981,6897017186,6897017187,13.375611304331287,
edge,736652981,6897017187,6897017188,12.155833183771696,
edge,736652981,6897017188,6897017189,13.008538220755504,
edge,736652981,6897017189,6897017190,11.922049779410674,
edge,736652981,6897017190,6897017191,12.224840863049534,
edge,736652981,6897017191,6897017192,14.65360827588327,
edge,736652981,6897017192,6897017193,11.954524911117153,
edge,736652981,6897017193,6897017194,10.152320672932147,
edge,736652983,6897017266,6897017267,21.561175139236568,
edge,736652983,6897017267,6897017268,8.013301223055942,
edge,736652983,6897017268,6897017269,7.819961940834899,
edge,736652983,6897017269,6897017270,7.486389588629525,
edge,736652983,6897017270,6897017271,58.64272920190378,
edge,736652983,6897017271,6897017272,6.511379890451178,
edge,736652983,6897017272,6897017273,6.154948068100547,
edge,736652983,6897017273,6897017274,7.056817996776328,
edge,736652983,6897017274,6897017275,6.922977047029054,
edge,736652984,6897017291,6897017292,3.825113608668243,
edge,736652984,6897017292,6897017293,3.832830987433218,
edge,736652984,6897017275,6897017293,3.828245872017509,
edge,736652984,6897017275,6897017276,3.46465032591792,
edge,736652984,6897017276,6897017277,3.4595296594927265,
edge,736652984,6897017277,6897017278,3.468963053299718,
edge,736652984,6897017278,6897017279,3.4589683750659947,
edge,736652984,6897017279,6897017280,3.456833074813034,
edge,736652984,6897017280,6897017287,3.457078304867974,
edge,736652984,6897017287,6897017288,3.467801894494157,
edge,736652984,6897017288,6897017289,3.4654206324131547,
edge,736652984,6897017289,6897017290,3.4668069000432826,
edge,736652984,6897017281,6897017290,3.46878278945959,
edge,736652984,6897017281,6897017282,3.827981630780985,
edge,736652984,6897017282,6897017283,3.825912745085749,
edge,736652984,6897017283,6897017284,3.81944053934699,
edge,736652984,6897017284,6897017285,3.8212839392022158,
edge,736652984,6897017285,6897017286,3.827976889072425,
edge,736652984,6897017286,6897017291,3.827010013311856,
edge,736681092,6897270042,6897270043,44.31987699823441,
edge,736681093,6897270044,6897270045,63.52970628108869,
edge,736681094,6897270046,6897270047,83.44625831078173,
edge,736681095,6897270048,6897270049,14.359411760555307,
edge,736681096,6897270050,6897270052,39.18638898905529,
edge,736681096,6897270051,6897270052,34.74776802398562,
edge,736681097,6897270052,6897270054,19.863339131737515,
edge,736681097,6897270053,6897270054,18.974728975104746,
edge,736681098,6897270054,6897270055,24.465255082449485,
edge,736681114,6897270314,6897270315,32.09293957608921,
edge,736681114,6897270315,6897270316,16.87037847288907,
edge,736681114,6897270316,6897270317,13.162606677377786,
edge,736681114,6897270317,6897270318,3.8409136073203243,
edge,736681114,6897270318,6897270319,4.255581518557854,
edge,736681114,6897270319,6897270320,9.039411449335097,
edge,736681114,6897270320,6897270321,5.329214669492623,
edge,736681114,6897270321,6897270322,5.31575728979521,
edge,736681114,6897270322,6897270323,8.051606975019814,
edge,736681114,6897270323,6897270324,13.947481749579362,
edge,736681114,6897270324,6897270325,13.072202118495383,
edge,736681114,6897270325,6897270326,7.300804289329196,
edge,736681114,6897270326,6897270327,10.919680189454676,
edge,736681114,6897270327,6897270328,8.250959436252254,
edge,736681114,6897270328,6897270329,12.343397206382125,
edge,736681114,6897270329,6897270330,9.718965152104982,
edge,736681114,6897270330,6897270331,9.477837287407233,
edge,736681114,6897270331,6897449596,8.012954124351927,
edge,736681114,6897270332,6897449596,7.401470804961821,
edge,736681114,6897270332,6897449624,20.591353964920398,
edge,736681114,6897270333,6897449624,4.1199618355022185,
edge,736681114,6897270333,6897449625,20.08873063534476,
edge,736681114,6897270334,6897449625,3.0099623744148487,
edge,736681114,6897270334,6897270335,14.534390363497957,
edge,736681114,6897270335,6897270336,9.407451183156272,
edge,736681114,6897270336,6897270337,7.080741119130778,
edge,736681114,6897270337,6897270338,8.75665094896556,
edge,736681114,6897270338,6897270339,19.89690207423698,
edge,736681115,6897270340,6897270341,6.541197007715609,
edge,736681115,6897270341,6897270342,1.8691320360512877,
edge,736681115,6897270342,6897270343,2.5956649466079003,
edge,736681115,6897270343,6897270344,19.862548127546113,
edge,736681115,6897270344,6897270345,61.55954834754774,
edge,736681115,6897270345,6897270346,5.826512465062782,
edge,736681115,6897270346,6897270347,47.770175464970876,
edge,736681115,6897270347,6897270348,7.8736790740435945,
edge,736681115,6897270348,6897270349,7.141298216522376,
edge,736681115,6897270349,6897270350,7.250948620793142,
edge,736681115,6897270350,6897270351,6.022316578229739,
edge,736681115,6897270351,6897270352,7.304770170875043,
edge,736681115,6897270352,6897270353,6.7552928477854195,
edge,736681115,6897270353,6897270354,21.964126351991325,
edge,736681115,6897270354,6897270355,10.278650135021564,
edge,736681115,6897270355,6897270356,5.295315298427014,
edge,736681115,6897270356,6897270357,3.8576968962892613,
edge,736681115,6897270357,6897270358,2.8901623506074436,
edge,736681115,6897270358,6897270359,3.4300546625064863,
edge,736681115,6897270359,6897270360,6.537956834827908,
edge,736681115,6897270360,6897270361,3.280596983084228,
edge,736681115,6897270361,6897449677,5.764690340132771,
edge,736681115,6897270362,6897449677,10.104968023069784,
edge,736681115,6897270362,6897270363,10.040807379686122,
edge,736681115,6897270363,6897270364,7.925297193000724,
edge,736681115,6897270364,6897270365,9.367871940678228,
edge,736681115,6897270365,6897270366,4.33185700088428,
edge,736681115,6897270366,6897449662,4.714719118717925,
edge,736681115,6897449662,6897449663,4.845228851567767,
edge,736681115,6897449663,6897449709,4.9673580324029,
edge,736681115,6897449664,6897449709,0.17899808380416937,
edge,736681115,6897449664,6897449665,24.247028063465255,
edge,736681115,6897449665,6897449666,16.76800649908796,
edge,736681115,6897449666,6897449667,8.766576995629359,
edge,736681115,6897449667,6897449668,11.163538213015428,
edge,736681115,6897449668,6897449669,13.3304164450011,
edge,736681116,6897270353,6897270367,3.9248193377097897,
edge,736681116,6897270367,6897270368,10.564228188864552,
edge,736681116,6897270368,6897270371,9.27511836284703,
edge,736681116,6897270369,6897270371,4.230709410604861,
edge,736681116,6897270369,6897270370,14.357401630185086,
edge,736704357,104144423,6897449464,16.145349588051502,
edge,736704357,6897449464,6897449465,8.975049950689872,
edge,736704357,6897449465,6897449466,6.862110452827335,
edge,736704357,6897449466,6897449467,6.585384770400076,
edge,736704357,6897449467,6897449468,7.496923825131731,
edge,736704357,6897449468,6897449469,7.0148366675484155,
edge,736704357,6897449469,6897449470,6.592637722964636,
edge,736704357,6897449470,6897449471,13.632220911439477,
edge,736704357,6897449471,6897449472,6.756973286892098,
edge,736704357,6897449472,6897449473,13.279836149311016,
edge,736704357,6897449473,6897449474,7.549491595186485,
edge,736704357,6897449474,6897449475,7.582300353330607,
edge,736704357,6897449475,6897449476,7.57624034456155,
edge,736704357,6897449476,6897449477,9.661810420449852,
edge,736704357,6897449477,6897449478,24.96646667290657,
edge,736704357,6897449478,6897449479,20.025242751529973,
edge,736704358,6897449480,6897449481,15.375518292567776,
edge,736704358,6897449481,6897449482,10.243103780215833,
edge,736704358,6897449482,6897449483,7.311426912539356,
edge,736704358,6897449483,6897449484,6.010335178180548,
edge,736704358,6897449484,6897449485,6.21127727854198,
edge,736704358,6897449485,6897449486,6.656684042942962,
edge,736704358,6897449486,6897449487,6.504138952040289,
edge,736704358,6897449471,6897449487,9.514615204191337,
edge,736704358,6897449471,6897449488,9.298054611319838,
edge,736704358,6897449488,6897449489,7.069245033598397,
edge,736704358,6897449489,6897449490,6.807607720139429,
edge,736704358,6897449479,6897449490,46.02254270491178,
edge,736704358,6897449479,6897449491,27.50433229287552,
edge,736704359,6897449494,6897449502,31.55161095651227,
edge,736704359,6897449501,6897449502,19.87821330406439,
edge,736704359,6897449498,6897449501,19.971023160390043,
edge,736704359,6897449497,6897449498,19.67373539457538,
edge,736704359,6897449495,6897449497,19.7854513875881,
edge,736704359,6897449495,6897449496,96.4143297155864,
edge,736704360,6884293659,6897449497,90.09240133502368,
edge,736704361,6897449498,6897449499,79.38276712824411,
edge,736704362,6897017207,6897449501,65.59508822105738,
edge,736704363,6897449502,6897449503,47.8453097194385,
edge,736704364,6897449504,6897449505,4.1384339558690675,
edge,736704364,6897449505,6897449506,3.1919045317036012,
edge,736704364,6897449506,6897449507,4.937468775106952,
edge,736704364,6897449507,6897449508,6.412694353554686,
edge,736704364,6897449508,6897449509,7.0104014730072945,
edge,736704364,6897449509,6897449510,7.709868143922842,
edge,736704364,6897449510,6897449511,10.531991785265669,
edge,736704364,6897449511,6897449512,13.769355195015908,
edge,736704364,6897449512,6897449513,7.768171214442788,
edge,736704364,6897449513,6897449514,7.156153777766957,
edge,736704364,6897449514,6897449515,5.130889260843808,
edge,736704364,6897449515,6897449516,6.5882625426426085,
edge,736704364,6897449516,6897449517,9.543079503702865,
edge,736704364,6897449517,6897449518,7.750652343933705,
edge,736704364,6897449518,6897449519,6.127142333868351,
edge,736704364,6897449519,6897449520,8.458178110281409,
edge,736704364,6897449520,6897449521,7.3891585293329705,
edge,736704364,6897449521,6897449522,4.876281662494917,
edge,736704364,6897449522,6897449523,4.889671987581977,
edge,736704364,6897449523,6897449524,4.366740464311036,
edge,736704364,6897449524,6897449525,13.340421739615284,
edge,736704364,6897449525,6897449526,4.021993455262568,
edge,736704364,6897449526,6897449527,1.87568182031428,
edge,736704364,6897449527,6897449528,4.910539912164365,
edge,736704364,6897449528,6897449529,4.033870959972034,
edge,736704364,6897449529,6897449530,1.8001952548193028,
edge,736704364,6897449530,6897449531,1.620491342529948,
edge,736704364,6897449531,6897449532,12.340330115593765,
edge,736704364,6897449532,6897449533,11.976843488548642,
edge,736704364,6897449533,6897449534,11.095883687669565,
edge,736704364,6897449534,6897449535,9.702555592082197,
edge,736704364,6897449535,6897449536,6.385649681493534,
edge,736704364,6897449536,6897449537,2.5884642147161876,
edge,736704364,6897449537,6897449538,3.5984828967870115,
edge,736704364,6897449538,6897449539,16.62582383426592,
edge,736704364,6897449539,6897449540,16.868200639911272,
edge,736704364,6897449540,6897449541,7.5119710831620035,
edge,736704364,104144358,6897449541,6.292220624867795,
edge,736704364,104144358,6897449542,5.250144320593823,
edge,736704364,6897449542,6897449543,3.014791223731242,
edge,736704364,6897449543,6897449544,3.617404988477873,
edge,736704364,6897449544,6897449545,2.881556633322954,
edge,736704364,6897449545,6897449546,13.359564994682712,
edge,736704364,6897449546,6897449547,39.89685115047737,
edge,736704364,6897449547,6897449548,37.482316687380106,
edge,736704364,6897449548,6897449549,18.47508583228563,
edge,736704364,6897449549,6897449550,6.721357914607817,
edge,736704364,6897449550,6897449551,8.3405217162545,
edge,736704364,6897449551,6897449552,8.463218532175,
edge,736704364,6897449552,6897449553,3.9955641620019584,
edge,736704364,6897449553,6897449554,3.7340226901517246,
edge,736704364,6897449554,6897449555,8.863636442106532,
edge,736704364,6897449555,6897449556,5.115810642782259,
edge,736704364,6897449556,6897449557,4.665651903659473,
edge,736704364,6897449557,6897449558,7.602011331677178,
edge,736704364,6897449558,6897449559,20.61761878660826,
edge,736704364,6897449559,6897449560,6.733537938659863,
edge,736704364,6897449560,6897449561,8.933176665157852,
edge,736704364,6897449561,6897449562,11.838377514452798,
edge,736704364,6897449562,6897449563,50.46120432448343,
edge,736704364,6897449563,6897449564,6.313835635877293,
edge,736704364,6897449564,6897449565,7.388333014722111,
edge,736704364,6897449565,6897449566,11.345103926966676,
edge,736704364,6897449566,6897449567,15.887371711437615,
edge,736704364,6897449567,6897449568,14.220831216581802,
edge,736704364,6897449568,6897449569,8.895129764565823,
edge,736704367,6897449596,6897449597,8.520453144271698,
edge,736704367,6897449597,6897449598,6.435419217308613,
edge,736704367,6897449598,6897449599,7.046706163740437,
edge,736704367,6897449599,6897449600,10.876785805570377,
edge,736704367,6897449600,6897449601,18.10535467872755,
edge,736704367,6897449601,6897449602,3.7475154437891254,
edge,736704367,6897449602,6897449603,3.2214512256087713,
edge,736704367,6897449603,6897449604,3.714090391597895,
edge,736704367,6897449604,6897449605,4.707244012135984,
edge,736704367,6897449605,6897449606,4.333852083164682,
edge,736704367,6897449606,6897449607,13.820378455484173,
edge,736704367,6897449607,6897449608,5.482518284988075,
edge,736704367,6897449608,6897449609,5.616641060191561,
edge,736704367,6897449609,6897449610,13.740191554736148,
edge,736704367,6897449610,6897449611,13.152660641913068,
edge,736704367,6897449611,6897449612,5.4844174908575445,
edge,736704367,6897449612,6897449613,26.4156140335485,
edge,736704368,6897449612,6897449618,5.499819242219251,
edge,736704368,6897449618,6897449619,15.419114689769227,
edge,736704368,6897449619,6897449620,19.084636517717893,
edge,736704369,6897449599,6897449621,4.6182676338924455,
edge,736704369,6897449621,6897449622,4.42831391370178,
edge,736704369,6897449622,6897449623,3.2969822428131526,
edge,736704369,6897449623,6897449624,4.460654993683066,
edge,736704370,6897449625,6897449626,7.425759347847355,
edge,736704370,6897449626,6897449627,7.525131831560714,
edge,736704370,6897449627,6897449628,6.441983357069091,
edge,736704370,6897449628,6897449629,16.864467866286397,
edge,736704370,6897449629,6897449630,10.631614869470683,
edge,736704370,6897449630,6897449631,15.288418802776283,
edge,736704370,6897449631,6897449632,12.860824423262004,
edge,736704370,6897449632,6897449633,9.021536810237794,
edge,736704370,6897449633,6897449634,5.159632191325642,
edge,736704370,6897449634,6897449635,6.611850164417515,
edge,736704370,6897449635,6897449636,8.999326893444763,
edge,736704370,6897449636,6897449637,8.225932433194552,
edge,736704370,6897449637,6897449638,7.6486155085934,
edge,736704370,6897449638,6897449639,9.567528504062057,
edge,736704370,6897449639,6897449640,11.822910904184527,
edge,736704370,6897449640,6897449641,8.118446731860722,
edge,736704370,6897449641,6897449642,9.062977245494658,
edge,736704370,6897449642,6897449643,11.99355147420127,
edge,736704370,6897449643,6897449644,11.785093719787554,
edge,736704370,6897449644,6897449645,12.53455778486756,
edge,736704370,6897449645,6897449646,8.208938396509472,
edge,736704370,6897449646,6897449647,11.11555691729055,
edge,736704370,6897449647,6897449648,30.795175153869973,
edge,736704370,6897449648,6897449649,14.64777225200346,
edge,736704370,6897449649,6897449650,8.55572049753552,
edge,736704370,6897449650,6897449651,7.640293857271304,
edge,736704370,6897449651,6897449652,9.672401573161691,
edge,736704370,6897449652,6897449653,9.36196675915188,
edge,736704370,6897449653,6897449654,7.00419530955382,
edge,736704370,6897449654,6897449655,11.312364137408611,
edge,736704370,6897449655,6897449656,12.966198924240794,
edge,736704370,6897449656,6897449657,21.099867718719608,
edge,736704370,6897449657,6897449658,17.639501349275225,
edge,736704370,6897449658,6897449659,6.876297389698727,
edge,736704370,6897449659,6897449660,10.179041157769841,
edge,736704370,6897449660,6897449661,5.470531216493649,
edge,736704370,4765724053,6897449661,4.7033618726900395,
edge,736704371,6897449668,6897449670,5.31401686484469,
edge,736704371,6897449670,6897449671,5.306532236675225,
edge,736704371,6897449671,6897449672,3.7184518436066423,
edge,736704371,6897449672,6897449673,10.20798709108691,
edge,736704371,6897449673,6897449674,9.109093230272762,
edge,736704371,6897449674,6897449675,8.388158753420337,
edge,736704371,6897449675,6897449676,7.20027262740717,
edge,736704372,6897449677,6897449678,5.723843500543577,
edge,736704372,6897449678,6897449679,5.471825517827417,
edge,736704372,6897449679,6897449680,5.75259618328162,
edge,736704372,6897449680,6897449681,8.22788918273705,
edge,736704372,6897449681,6897449682,7.130909797081296,
edge,736704372,6897449682,6897449683,3.736288407336017,
edge,736704372,6897449683,6897449684,3.294240893355741,
edge,736704372,6897449684,6897449685,2.490633193855356,
edge,736704372,6897449685,6897449686,2.6284711113371975,
edge,736704372,6897449686,6897449687,2.1836300171882765,
edge,736704372,6897449687,6897449688,2.255825252358054,
edge,736704372,6897449688,6897449689,2.490377138643939,
edge,736704372,6897449689,6897449690,6.375287481895502,
edge,736704372,6897449680,6897449690,8.409587657060987,
edge,736704372,6897449680,6897449691,7.870834232183849,
edge,736704372,6897449691,6897449692,9.128539459667973,
edge,736704372,6897270364,6897449692,5.667220696495488,
edge,736704373,6897270366,6897449693,3.6801217067186385,
edge,736704373,6897449693,6897449694,3.0204140244236153,
edge,736704373,6897449694,6897449695,3.6298445434072053,
edge,736704373,6897449695,6897449696,5.801990125870441,
edge,736704373,6897449696,6897449697,11.865785374035726,
edge,736704373,6897449697,6897449698,12.915903138232459,
edge,736704373,6897449698,6897449699,11.65026992362569,
edge,736704373,6897449699,6897449700,10.020004573781552,
edge,736704373,6897449700,6897449701,10.45428824903252,
edge,736704373,6897449701,6897449702,7.386008385649363,
edge,736704373,6897449702,6897449703,8.207674745892483,
edge,736704373,6897449703,6897449704,8.38210526460701,
edge,736704373,6897449704,6897449705,7.004657587364042,
edge,736704373,6897449705,6897449706,5.1039484426206485,
edge,736704373,6897449706,6897449707,5.151880374887138,
edge,736704373,6897449707,6897449708,7.943999017300615,
edge,736704374,6897449709,6897449710,8.813722704135829,
edge,736704374,6897449710,6897449711,4.3881473782810225,
edge,736704374,6897449695,6897449711,3.1423803748193224,
edge,736704375,6897449712,6897449713,6.357254215641916,
edge,736704375,6897449713,6897449714,7.010408443791518,
edge,736704375,6897449714,6897449715,6.857487642993572,
edge,736704375,6897449715,6897449716,11.103461698282306,
edge,736704375,6897449716,6897449717,8.188390636780557,
edge,736704375,6897449717,6897449718,7.088321519072008,
edge,736704375,6897449718,6897449719,8.124336400029044,
edge,736704375,6897449719,6897449720,38.884330220235995,
edge,736704375,6897449720,6897449721,15.742368488914599,
edge,736704375,6897449708,6897449721,18.54712680762948,
edge,736704375,6897449708,6897449722,11.27441792078702,
edge,736704376,6897449723,6897449724,45.29286183183071,
edge,736704376,6897449724,6897449725,40.86752215887212,
edge,736704376,6897449725,6897449726,2.423839215421739,
edge,736704376,6897449726,6897449727,2.589285691856419,
edge,736704376,6897449727,6897449728,2.2507978117258607,
edge,736704376,6897449728,6897449729,2.5932591794981827,
edge,736704376,6897449729,6897449730,2.9472293214742358,
edge,736704376,6897449730,6897449731,3.384740423487294,
edge,736704376,6897449731,6897449732,8.698130458199874,
edge,736704376,6897449732,6897449733,7.9324646436288395,
edge,736704377,6882363933,6897449734,11.220396098247186,
edge,736704377,6897449734,6897449735,8.788344786314305,
edge,736704377,6897449735,6897449736,6.058521964213547,
edge,736704377,6897449736,6897449737,10.070623349428164,
edge,736704378,6897449736,6897449738,5.190995547145512,
edge,736704378,6897449738,6897449739,8.40120978996852,
edge,736704378,6897449739,6897449740,14.518274746978856,
edge,736704378,6897449740,6897449741,8.428138953780831,
edge,736704378,6897449741,6897449742,8.605958578020836,
edge,736704385,6897449853,6897449854,9.933992316610324,
edge,736704387,6897449614,6897449615,5.492098692930627,
edge,736704387,6897449615,6897449616,17.627863556798303,
edge,736704387,6897449616,6897449617,11.858232036299661,
edge,736704388,6897449613,6897449614,6.9918095127210895,
edge,736704390,6897449613,6897449916,4.765847742706775,
edge,736704390,6897449916,6897449917,4.580476682520984,
edge,736704390,6897449917,6897449918,15.870824216921752,
edge,736704390,6897449918,6897449919,9.716590635321413,
edge,736704390,6897449919,6897449920,7.6493963892407315,
edge,736814046,1948032475,6898408648,53.61601888253973,
edge,736814046,6898408648,6898408649,3.4299999356475106,
edge,736814046,6898408649,6898408650,3.206333099200707,
edge,736814046,6898408650,6898408651,2.9560738236006956,
edge,736814046,6898408651,6898408652,2.8288004216447944,
edge,736814046,6898408652,6898408653,3.514096743440489,
edge,736814046,6898408653,6898408654,24.33504177405875,
edge,736814046,6898408654,6898408655,2.0195873479466053,
edge,736814046,1948032501,6898408655,1.5938899799723574,
edge,736814046,1948032501,6898408656,9.215268639301586,
edge,736814046,6898408656,6898408657,3.879869870177085,
edge,736814046,6898408657,6898408658,3.6890816089253113,
edge,736814046,6898408658,6898408659,11.16686993125324,
edge,736814046,6183383545,6898408659,11.18096765889584,
edge,737194055,2173610212,2173610221,8.03469280616429,
edge,737194055,2173610221,9043929483,29.173233489514303,
edge,737194055,2173610222,9043929483,8.380214728118617,
edge,737284658,6902632956,6902632957,47.91678723081065,
edge,737284658,6902632957,6902632958,28.16283785707611,
edge,737284658,6902632958,6902632959,11.967079939636857,
edge,737284658,6902632959,6902632960,31.373097638941235,
edge,737284658,6902632957,6902632960,12.917793101717384,
edge,737302362,105407492,6902862171,29.499618788481772,
edge,737302362,6902862171,6902862183,17.594839019862068,
edge,737302362,6902862181,6902862183,19.080927408874203,
edge,737302362,6902862180,6902862181,16.72611673309906,
edge,737302362,6902862178,6902862180,19.819558191634105,
edge,737302362,6902862175,6902862178,20.469799970154487,
edge,737302362,6902862175,9007397626,4.45458622381995,
edge,737302362,6902862168,9007397626,118.56412157561934,
edge,737302362,6902862168,6902862169,27.537269794086992,
edge,737302362,6902862169,6902862170,78.94636085090832,
edge,737302363,6902862171,9007380752,33.910719358845306,
edge,737302363,6902862172,9007380752,17.26677320370555,
edge,737302363,6902862172,6902862184,24.66611940698701,
edge,737302363,6902862182,6902862184,21.149168810806593,
edge,737302363,6902862173,6902862182,22.351760556531467,
edge,737302363,6902862173,6902862179,19.313316519225513,
edge,737302363,6902862174,6902862179,20.049997849526076,
edge,737302363,6902862174,9007380746,14.17448052758488,
edge,737302363,6902862176,9007380746,20.750134063651327,
edge,737302363,6902862176,9007380753,21.73300528951106,
edge,737302363,6902862175,9007380753,32.71072066011743,
edge,737302364,105384177,6902862173,10.41345385031243,
edge,737302365,6902862176,6902862177,60.84595573481233,
edge,737302366,6902862178,9007380754,32.9718944795999,
edge,737302366,9007380747,9007380754,43.1904655578245,
edge,737302366,6902862179,9007380747,14.358828909730812,
edge,737302367,6902862173,9007380748,14.795025876575616,
edge,737302367,9007380748,9007380755,43.077182020395774,
edge,737302367,6902862180,9007380755,33.22482453101416,
edge,737302368,6902862181,9007380756,33.43778311740362,
edge,737302368,6902862182,9007380756,44.56023128021284,
edge,737302369,6902862183,9007380757,33.690087968705186,
edge,737302369,6902862184,9007380757,31.963637440139394,
edge,737302378,6902847199,9024120585,8.694068566555124,
edge,737302378,6902847198,9024120585,1.46141488844289,
edge,737302378,6902847197,6902847198,19.756901435100396,
edge,737302378,6902847196,6902847197,12.59201617240763,
edge,737302378,6902847195,6902847196,12.116655975622443,
edge,737302378,6902847194,6902847195,21.55289019420501,
edge,737302378,6902847194,9024120586,4.837958116786349,
edge,737302378,6902847193,9024120586,9.156782842064711,
edge,737302379,6902847196,6902847202,27.356869312915748,
edge,737302379,6902847202,6902847203,12.96149740845717,
edge,737302379,6902847203,6902847204,6.218805031645977,
edge,737302379,6902847204,6902847205,22.1518795271843,
edge,737302379,6902847205,9024120584,53.011772882620164,
edge,737302379,6902847206,9024120584,10.497072632270932,
edge,737303291,6902858129,6902858136,14.843569132701516,
edge,737303291,6902858130,6902858136,65.43079594441363,
edge,737303291,6902858130,6902858131,8.411874012406482,
edge,737303291,6902858131,6902858132,13.630101503771549,
edge,737303291,6902858132,6902858134,15.58632518518491,
edge,737303291,6902858134,9007306005,55.24612656494753,
edge,737303291,6902858133,9007306005,8.723244637673623,
edge,737303292,6902858134,6902858142,16.03940966734074,
edge,737303292,6902858135,6902858142,58.163715346954255,
edge,737303293,6902858135,6902858143,25.25314421764787,
edge,737303293,6902858137,6902858143,12.037721323358367,
edge,737303293,6902858137,9007306034,15.223521900727398,
edge,737303293,6902858138,9007306034,10.374556787637003,
edge,737303293,6902858138,6902858139,15.198893147736012,
edge,737303294,6902858140,6902858141,57.63707364491178,
edge,737303295,6902858140,6902858142,22.591133099032078,
edge,737303296,6902858143,6902858144,18.063117943597927,
edge,737303296,6902858144,6902858146,15.660913038933225,
edge,737303297,6902858146,6902858147,12.942933513554443,
edge,737303298,6902858145,6902858147,6.408653806897642,
edge,737303298,6902858138,6902858145,15.7885332579045,
edge,737303436,6902863219,9023906519,6.2661658611708395,
edge,737303436,6902863220,9023906519,58.06193169490394,
edge,737303436,6902863220,6902863221,6.078147398426324,
edge,737303436,6902863221,6902863222,7.455734444774538,
edge,737303436,6902863222,6902863232,3.3880398478323164,
edge,737303436,6902863223,6902863232,3.3805329555588135,
edge,737303436,6902863223,6902863224,40.95912527087305,
edge,737303436,6902863224,6902863225,71.25007933130591,
edge,737303436,6902863225,6902863226,6.517596539421902,
edge,737303436,6902863226,6902863227,2.886744478022386,
edge,737303436,6902863227,6902863228,37.45843243276142,
edge,737303436,6902863228,6902863229,2.6631413545651035,
edge,737303436,6902863229,6902863230,122.26967932715179,
edge,737303436,6902863230,6902863231,3.1664643952948266,
edge,737303436,6902863221,6902863231,21.209887192494183,
edge,737327577,6903119887,6903119888,12.505302583275896,
edge,737327577,6903119888,6903119889,48.23745288412659,
edge,737327577,6903119889,6903119890,4.984625506451137,
edge,737327577,6903119890,6903119891,5.561837739752501,
edge,737327577,6903119891,6903119892,3.986859763903343,
edge,737327577,6903119892,6903119893,6.464864164006919,
edge,737327577,6903119893,6903119894,4.520000525456079,
edge,737327577,6903119894,6903119895,3.8944339001083907,
edge,737327577,6903119895,6903119896,5.666018995246818,
edge,737327577,6903119896,7888669504,35.76966463321829,
edge,737327577,6903119897,7888669504,33.91408505333702,
edge,737327577,6903119897,6903119898,4.075845043102915,
edge,737327577,6903119898,6903119899,2.804355652295371,
edge,737327577,6903119899,6903119900,4.293432374024393,
edge,737327577,6903119900,6903119901,5.918550549722033,
edge,737327577,6903119901,6903119902,3.063827714937853,
edge,737327577,6903119902,6903119903,4.158006137845779,
edge,737327577,6903119903,6903119904,3.523449414988931,
edge,737327577,6903119904,6903119905,10.060442542092307,
edge,737327577,6903119905,6903119906,2.245410150892022,
edge,737327577,6903119906,6903119907,2.48704594855949,
edge,737327577,6903119907,6903119908,2.2045459347444227,
edge,737327577,6903119908,6903119909,32.08607329782023,
edge,737327577,6903119909,6903119910,1.9677725598942826,
edge,737327577,6903119910,6903119911,1.6227507570681639,
edge,737327577,6903119911,6903119912,2.5305342447709234,
edge,737327577,6903119912,6903119913,16.280116953725926,
edge,737327577,6903119913,6903119914,1.738491775356306,
edge,737327577,6903119914,6903119915,1.474489667932062,
edge,737327577,6903119915,6903119916,27.212369000151142,
edge,737327577,6903119916,6903119917,3.0621826748227736,
